timeS,t1,t2,t3,t4,t5,t6,t7,t8,t9
1.68E+18,3,-0.326497809,0.101201351,-0.107980423,0.333276881,0.868956463,0.675568433,14.35338308,8.668000221
1.68E+18,2,-0.299147015,0.145920925,-0.234194907,0.387420998,1.066683845,0.234532104,7.271616934,8.668000221
1.68E+18,2,-0.35577268,0.122272213,-0.125287909,0.358788377,0.962121179,0.282768038,4.2870147,11.9800005
1.68E+18,2,-0.36438187,0.107274627,-0.083522844,0.340630086,0.895809427,0.35640873,6.20173824,11.9800005
1.68E+18,2,-0.19966036,0.05306201,-0.128393939,0.27499229,0.6561086,0.377016876,5.434732524,11.9800005
1.68E+18,2,-0.19966036,0.05306201,-0.128393939,0.27499229,0.6561086,0.382654813,5.033123661,11.9800005
1.68E+18,3,-0.128085769,0.147237631,-0.050445973,0.031294111,0.357063484,0.537285995,12.16609398,11.9800005
1.68E+18,4,-0.051008259,-0.10494752,0.033494922,0.122460857,0.311911557,0.637755747,11.81567787,9.044000626
1.68E+18,2,-0.115252281,-0.17319841,-0.036469724,0.324920415,0.649840831,0.626813732,11.22412455,9.044000626
1.68E+18,2,0.099452006,-0.230181868,-0.102876571,0.233606433,0.666116877,1.097477142,19.6176191,9.044000626
1.68E+18,2,0.099452006,-0.230181868,-0.102876571,0.233606433,0.666116877,1.115410749,19.56760141,9.044000626
1.68E+18,2,0.116231667,-0.279480389,-0.089184816,0.252433538,0.73733041,1.124869663,12.33858007,6.624000549
1.68E+18,3,0.185077213,-0.481748093,-0.033008692,0.329679572,1.02951357,1.128270086,12.33858007,6.624000549
1.68E+18,4,0.195664801,-0.718529977,0.181306125,0.341559051,1.437059954,0.504012633,20.59503496,6.624000549
1.68E+18,5,0.255135265,-0.724499004,0.156254618,0.313109121,1.448998008,0.769341038,14.86501789,6.624000549
1.68E+18,6,0.255135265,-0.724499004,0.156254618,0.313109121,1.448998008,1.350145652,20.87196386,8.539999962
1.68E+18,6,0.255135265,-0.724499004,0.156254618,0.313109121,1.448998008,1.669165223,22.07018769,8.539999962
1.68E+18,6,0.255135265,-0.724499004,0.156254618,0.313109121,1.448998008,1.611736044,23.78755796,8.539999962
1.68E+18,7,0.113385293,-0.380603944,0.025671833,0.241546818,0.761207888,1.334322073,36.11862397,8.539999962
1.68E+18,3,0.022785109,-0.431006439,0.267703662,0.140517668,0.862012878,1.162771963,36.11862397,17.2840004
1.68E+18,3,0.022785109,-0.431006439,0.267703662,0.140517668,0.862012878,1.066978283,28.14779973,17.2840004
1.68E+18,3,0.020479755,-0.42327296,0.264846261,0.137946944,0.846545921,0.863696321,28.14779973,17.2840004
1.68E+18,3,0.020479755,-0.42327296,0.264846261,0.137946944,0.846545921,0.95924479,21.06898135,17.2840004
1.68E+18,3,0.020479755,-0.42327296,0.264846261,0.137946944,0.846545921,0.73960391,21.13598967,28.4640007
1.68E+18,3,-0.008531407,-0.417657452,0.277161888,0.149026971,0.852377718,1.23460504,21.35813356,28.4640007
1.68E+18,2,-0.026661384,-0.414148146,0.284858306,0.155951223,0.881619059,1.359439099,22.51345688,28.4640007
1.68E+18,3,-0.354020441,-0.350783307,0.423826612,0.280977137,1.409607497,1.348743369,22.51345688,28.4640007
1.68E+18,2,-0.526247297,-0.317446435,0.49693922,0.346754513,1.687387465,1.189164125,21.56610018,18.1760006
1.68E+18,6,-0.324406705,-0.160970829,0.840112978,-0.354735444,1.680225956,1.311627554,11.3378306,18.1760006
1.68E+18,6,-0.183003105,-0.012495886,0.42761658,-0.232117589,0.85523316,0.900132225,8.952213913,18.1760006
1.68E+18,5,-0.193123073,-0.024727891,0.409932995,-0.192082031,0.81986599,0.841008615,10.15019417,18.1760006
1.68E+18,5,-0.197049342,-0.010009542,0.40307225,-0.196013366,0.8061445,0.540470266,12.62534571,18.1760006
1.68E+18,5,-0.197049342,-0.010009542,0.40307225,-0.196013366,0.8061445,0.422007824,12.074009,9.164000511
1.68E+18,6,-0.212461155,0.047764499,0.37614172,-0.211445063,0.847812438,0.46289405,8.667027405,9.164000511
1.68E+18,7,-0.200805599,0.06327139,0.337308677,-0.199774468,0.801160134,0.321040175,8.951359509,9.164000511
1.68E+18,7,-0.207762589,0.054015609,0.360487415,-0.206740435,0.829006046,0.191715438,9.132230847,9.164000511
1.68E+18,8,-0.207762589,0.054015609,0.360487415,-0.206740435,0.829006046,0.365963225,10.50494614,10.63600063
1.68E+18,4,-0.278113805,-0.095394592,0.167633821,0.205874576,0.747016794,0.412571315,12.28648329,10.63600063
1.68E+18,5,-0.282187863,-0.10049985,0.161044128,0.221643584,0.765375425,0.431618218,11.61492383,10.63600063
1.68E+18,6,-0.323419221,-0.152167426,0.094353383,0.381233263,0.951173293,0.53743749,12.40217,10.63600063
1.68E+18,7,-0.293333884,-0.159842451,0.084446721,0.368729614,0.90635267,0.398223652,12.43510133,10.8560009
1.68E+18,7,-0.293333884,-0.159842451,0.084446721,0.368729614,0.90635267,0.505861128,8.900094362,10.8560009
1.68E+18,7,-0.295425433,-0.150490132,0.081237038,0.364678527,0.89183113,0.559765105,7.408570006,10.8560009
1.68E+18,7,-0.295425433,-0.150490132,0.081237038,0.364678527,0.89183113,0.579135716,6.807671606,10.8560009
1.68E+18,7,-0.295425433,-0.150490132,0.081237038,0.364678527,0.89183113,0.5492897,5.883617476,12.18400097
1.68E+18,7,-0.293736846,-0.148454191,0.074241912,0.367949124,0.884382073,0.328159323,4.931866422,12.18400097
1.68E+18,6,-0.328678289,-0.190583303,0.218989957,0.300271635,1.038523184,0.328324691,3.433202824,12.18400097
1.68E+18,6,-0.328678289,-0.190583303,0.218989957,0.300271635,1.038523184,0.310562869,1.841193869,12.18400097
1.68E+18,4,-0.234676411,-0.213441231,0.184565679,0.263551963,0.896235284,0.362187322,3.036757156,9.584000587
1.68E+18,5,-0.214136431,-0.192331336,0.216357401,0.190110366,0.812935535,0.387740577,3.633754398,9.584000587
1.68E+18,5,-0.183848469,-0.199727596,0.205218557,0.178357508,0.767152129,0.862375772,7.791557833,9.584000587
1.68E+18,4,-0.156971564,-0.236778711,0.149419192,0.244331083,0.78750055,1.038119927,10.31720516,9.584000587
1.68E+18,4,-0.208085051,-0.307339807,0.079728989,0.435695869,1.030849717,1.139114992,30.32763572,10.94800091
1.68E+18,5,-0.208085051,-0.307339807,0.079728989,0.435695869,1.030849717,1.264178221,31.51443964,10.94800091
1.68E+18,5,-0.208085051,-0.307339807,0.079728989,0.435695869,1.030849717,1.305622618,31.51443964,10.94800091
1.68E+18,5,-0.181263583,-0.419356522,0.116298469,0.484321636,1.20124021,1.280238869,27.80293417,10.94800091
1.68E+18,5,-0.182149968,-0.380789874,0.080225171,0.482714671,1.125879684,0.990837766,28.25795746,10.94800091
1.68E+18,4,-0.197474894,-0.317440418,0.059983843,0.454931469,1.029830625,0.351628644,5.431085443,20.58400154
1.68E+18,4,-0.205144556,-0.285735932,0.049853671,0.441026817,0.981760976,0.388507724,4.166781893,20.58400154
1.68E+18,4,-0.205212821,-0.285453742,0.049763506,0.440903057,0.981333126,0.364126823,5.554769249,20.58400154
1.68E+18,5,-0.205212821,-0.285453742,0.049763506,0.440903057,0.981333126,0.402029218,10.89138112,20.58400154
1.68E+18,4,-0.33243298,-0.257092228,0.091430343,0.498094865,1.179050416,0.550130789,11.07313154,12.5880003
1.68E+18,6,-0.283547634,-0.202689746,0.171354827,0.314882553,0.97247476,0.79525228,11.62188411,12.5880003
1.68E+18,6,-0.270181365,-0.187814976,0.030821282,0.427175058,0.915992681,0.794874482,13.14319169,12.5880003
1.68E+18,6,-0.270181365,-0.187814976,0.030821282,0.427175058,0.915992681,0.625790326,13.06645991,12.5880003
1.68E+18,6,-0.270181365,-0.187814976,0.030821282,0.427175058,0.915992681,0.653456757,12.04766097,23.84800148
1.68E+18,6,-0.270181365,-0.187814976,0.030821282,0.427175058,0.915992681,0.744908287,11.94588086,23.84800148
1.68E+18,4,-0.301567584,-0.05072138,-0.013509709,0.365798673,0.731597346,0.81235206,10.00598401,23.84800148
1.68E+18,4,-0.305908694,-0.026460181,-0.024940669,0.357309544,0.714619088,0.759063898,9.949437409,23.84800148
1.68E+18,4,-0.305042683,-0.025245503,-0.028714862,0.359003048,0.718006095,0.725548319,10.16228664,20.44400024
1.68E+18,7,-0.511733276,0.035713644,0.03202732,0.443992312,1.023466552,0.623277819,8.879846989,20.44400024
1.68E+18,3,-0.3442725,-0.013675474,-0.017186012,0.375133987,0.750267973,0.525277338,10.9904313,20.44400024
1.68E+18,3,-0.287239675,-0.030496135,-0.033946805,0.351682615,0.70336523,0.469884299,12.21042507,20.44400024
1.68E+18,3,-0.180698452,-0.052064306,-0.055438211,0.288200968,0.576401936,0.693670481,12.48508477,12.65200043
1.68E+18,3,-0.188041648,-0.060560418,-0.063904083,0.312506148,0.625012297,0.917761869,11.91118898,12.65200043
1.68E+18,3,-0.240599532,-0.121370134,-0.124497364,0.486467029,0.972934059,1.187938139,8.460390092,12.65200043
1.68E+18,4,-0.145184899,-0.147240083,-0.150275237,0.442700219,0.885400438,1.191876943,34.75815139,12.65200043
1.68E+18,4,-0.145184899,-0.147240083,-0.150275237,0.442700219,0.885400438,1.198896312,35.16094299,11.42800045
1.68E+18,4,-0.133764764,-0.189286495,-0.138923107,0.461974366,0.923948732,1.280298741,35.16094299,11.42800045
1.68E+18,4,-0.100643903,-0.296484832,-0.120744824,0.517873559,1.035747117,1.224760673,35.32544765,11.42800045
1.68E+18,4,-0.111034178,-0.258400491,-0.130902873,0.500337541,1.000675083,0.722465765,29.98337251,11.42800045
1.68E+18,4,-0.121354696,-0.245003986,-0.116560574,0.482919256,0.965838512,0.154108672,3.092842069,11.42800045
1.68E+18,4,-0.171156986,-0.28779774,0.060088471,0.398866254,0.917909452,0.268833175,4.751964178,20.54000092
1.68E+18,4,-0.176563907,-0.266349936,0.053173031,0.389740812,0.885827686,0.38806881,5.464086677,20.54000092
1.68E+18,4,-0.176563907,-0.266349936,0.053173031,0.389740812,0.885827686,0.501814227,5.602343069,20.54000092
1.68E+18,3,-0.104408615,-0.202062331,0.145459498,0.161011449,0.612941892,0.649243777,17.46345056,20.54000092
1.68E+18,3,-0.204113042,-0.141632092,0.232208619,0.113536515,0.691490268,1.00209653,18.32121277,11.9640007
1.68E+18,3,-0.194229427,-0.161997286,0.202973873,0.153252839,0.712453425,1.040615941,17.47668681,11.9640007
1.68E+18,4,-0.211815729,-0.180287069,0.176718432,0.215384367,0.784205596,0.977389184,16.17426123,11.9640007
1.68E+18,5,-0.211815729,-0.180287069,0.176718432,0.215384367,0.784205596,0.770475314,25.09120569,11.9640007
1.68E+18,6,-0.230910552,-0.200145716,0.148210847,0.282845421,0.862112535,1.146285634,18.15834849,18.83200073
1.68E+18,6,-0.230910552,-0.200145716,0.148210847,0.282845421,0.862112535,1.341714372,17.20268729,18.83200073
1.68E+18,6,-0.177001609,-0.144080328,-0.051683896,0.372765833,0.745531665,1.471398014,22.43977481,18.83200073
1.68E+18,6,-0.164642952,-0.301233975,0.072496787,0.393380141,0.931753855,1.150480329,22.7182914,18.83200073
1.68E+18,7,-0.175763239,-0.267056904,0.067988702,0.374831441,0.885640286,0.606421098,22.7182914,18.65600014
1.68E+18,7,-0.22718875,-0.31278645,0.250921793,0.289053407,1.0799504,0.463562407,9.501090181,18.65600014
1.68E+18,5,-0.289390186,-0.046149447,0.150238564,0.185301069,0.671079266,0.340632342,24.37100579,18.65600014
1.68E+18,6,-0.313706885,-0.039098141,0.158741661,0.194063365,0.705610051,0.722466636,19.97572936,18.65600014
1.68E+18,5,-0.313706885,-0.039098141,0.158741661,0.194063365,0.705610051,1.010987899,20.34457331,15.50400066
1.68E+18,4,-0.313706885,-0.039098141,0.158741661,0.194063365,0.705610051,1.103392494,21.57191682,15.50400066
1.68E+18,8,-0.529536915,0.098015837,0.324085995,0.107435082,1.059073829,0.859387597,19.71364755,15.50400066
1.68E+18,6,-0.463296027,0.03880264,0.252681411,0.171811976,0.926592055,0.652800603,9.759911656,15.50400066
1.68E+18,6,-0.402267391,0.020472569,0.230577367,0.151217455,0.804534782,0.855415313,19.50977862,17.08800125
1.68E+18,5,-0.450248246,-0.061442231,0.131797153,0.379893325,1.023380955,1.121538896,16.21082181,17.08800125
1.68E+18,5,-0.325191443,-0.095460953,0.090774326,0.329878069,0.841304791,1.061335623,25.88999487,17.08800125
1.68E+18,5,-0.315389849,-0.082322523,0.048517825,0.349194548,0.795424745,0.931264714,26.25706612,17.08800125
1.68E+18,9,-0.211830549,-0.548577897,0.207124546,0.5532839,1.520816892,0.905448452,26.95679091,17.08800125
1.68E+18,7,-0.214263262,-0.362956818,0.028730446,0.548489635,1.15444016,0.945257322,15.96316031,18.88800049
1.68E+18,5,-0.228559866,-0.301767289,0.010012533,0.520314622,1.06065431,1.052995652,15.07644108,18.88800049
1.68E+18,4,-0.237455191,-0.263695258,-0.001633723,0.502784172,1.005568344,0.503348842,9.568818668,18.88800049
1.68E+18,4,-0.237455191,-0.263695258,-0.001633723,0.502784172,1.005568344,0.385428107,5.793507417,18.88800049
1.68E+18,4,-0.237455191,-0.263695258,-0.001633723,0.502784172,1.005568344,0.375758782,7.984953073,10.45600033
1.68E+18,3,-0.237455191,-0.263695258,-0.001633723,0.502784172,1.005568344,0.422082879,15.97768864,10.45600033
1.68E+18,6,-0.186555532,-0.214547116,0.065006954,0.336095695,0.802205297,1.107757601,15.74120173,10.45600033
1.68E+18,6,-0.292049827,-0.188543867,0.100265137,0.380328557,0.961187388,1.241514967,15.7094582,10.45600033
1.68E+18,6,-0.203338247,-0.086862197,-0.263093856,0.5532943,1.1065886,1.19841972,15.59458066,17.80000114
1.68E+18,6,-0.252655431,0.104229383,-0.308711882,0.457137931,1.122734627,1.37844255,22.15372459,17.80000114
1.68E+18,6,-0.252929173,0.103824919,-0.307499948,0.456604202,1.120858243,1.334548604,19.34501259,17.80000114
1.68E+18,6,-0.258384513,0.095764451,-0.283347569,0.445967631,1.083464165,1.262136638,14.73544719,17.80000114
1.68E+18,6,-0.270064995,0.078506105,-0.231634677,0.423193567,1.003399344,1.021908716,12.81111234,21.95200157
1.68E+18,7,-0.281858667,0.061080516,-0.179420658,0.40019881,0.922558651,0.525534033,16.22589773,21.95200157
1.68E+18,7,-0.287202455,0.053184872,-0.143396269,0.377413852,0.861197447,0.457149729,16.16117799,21.95200157
1.68E+18,6,-0.298182757,0.056702844,-0.14053494,0.382014853,0.877435393,0.871563243,16.67069483,21.95200157
1.68E+18,5,-0.284276113,0.052247303,-0.144158837,0.376187647,0.856869899,1.019099163,16.67069483,13.89600086
1.68E+18,4,-0.262198205,0.064145986,-0.13448109,0.33253331,0.793358591,1.223880291,19.9267278,13.89600086
1.68E+18,5,-0.04798429,0.17646847,-0.043124044,-0.085360135,0.352936939,1.258535981,20.76049376,13.89600086
1.68E+18,3,-0.030575238,0.105506829,-0.073137901,-0.001793689,0.211013657,0.914271117,14.2574122,13.89600086
1.68E+18,3,-0.064821373,0.066453426,-0.105880457,0.104248404,0.34140366,0.867855072,14.2574122,9.800000191
1.68E+18,3,-0.088585844,0.03935304,-0.128601547,0.17783435,0.434374782,0.737624288,31.80438504,9.800000191
1.68E+18,3,-0.088585844,0.03935304,-0.128601547,0.17783435,0.434374782,1.075831555,23.83799735,9.800000191
1.68E+18,3,-0.075042787,-0.004640361,-0.1156531,0.195336248,0.390672496,1.355248404,23.51681368,9.800000191
1.68E+18,3,-0.062021052,-0.078466246,-0.071677136,0.212164434,0.424328868,1.455717755,27.36205696,7.720000267
1.68E+18,2,-0.074186572,-0.090418473,-0.031837701,0.196442747,0.392885494,1.200815482,24.74169789,7.720000267
1.68E+18,2,-0.074186572,-0.090418473,-0.031837701,0.196442747,0.392885494,0.662077417,16.08816551,7.720000267
1.68E+18,2,-0.074186572,-0.090418473,-0.031837701,0.196442747,0.392885494,0.475696467,12.00075823,7.720000267
1.68E+18,2,-0.074186572,-0.090418473,-0.031837701,0.196442747,0.392885494,0.455027489,10.84941794,7.720000267
1.68E+18,3,-0.141837661,-0.070402063,-0.010532152,0.222771876,0.445543752,0.673955504,13.17415787,15.15200043
1.68E+18,4,-0.141837661,-0.070402063,-0.010532152,0.222771876,0.445543752,0.873976951,14.71192629,15.15200043
1.68E+18,5,-0.191425301,-0.049413869,0.011807768,0.229031401,0.481678339,1.296305516,12.5200181,15.15200043
1.68E+18,4,-0.222872073,-0.086383694,-0.027543065,0.336798832,0.673597663,0.977714915,15.70280802,15.15200043
1.68E+18,5,-0.204103158,-0.160924924,-0.004056635,0.369084717,0.738169434,0.83616872,19.44603336,15.15200043
1.68E+18,6,-0.207801757,-0.205299023,-0.008684866,0.421785646,0.843571293,1.179587565,16.3180166,13.2680006
1.68E+18,7,-0.197125371,-0.194588907,-0.049232649,0.440946927,0.881893855,1.252253979,11.86846741,13.2680006
1.68E+18,7,-0.143276532,-0.276994605,-0.117320167,0.537591304,1.075182608,1.394143511,16.45819457,13.2680006
1.68E+18,6,-0.171938661,-0.182144515,-0.132067213,0.486150389,0.972300777,0.820919432,16.45819457,13.2680006
1.68E+18,7,-0.213803375,-0.213716133,0.016505173,0.411014335,0.855039016,0.528442137,14.27517743,21.3200016
1.68E+18,7,-0.242615701,-0.201158315,0.084470161,0.359303855,0.887548031,0.432155021,18.59741381,21.3200016
1.68E+18,7,-0.242615701,-0.201158315,0.084470161,0.359303855,0.887548031,0.778462395,20.17055273,21.3200016
1.68E+18,7,-0.2080417,-0.209675868,0.072907128,0.344810441,0.835435138,0.794948921,15.1625061,21.3200016
1.68E+18,7,-0.2080417,-0.209675868,0.072907128,0.344810441,0.835435138,0.866108544,14.07372767,11.52400017
1.68E+18,7,-0.222709935,-0.224313836,0.053035307,0.393988465,0.894047543,0.799115725,13.97886065,11.52400017
1.68E+18,6,-0.251350425,-0.252895227,0.014234545,0.490011106,1.008491303,0.298220717,11.85406835,11.52400017
1.68E+18,6,-0.258624918,-0.26015471,0.00437941,0.514400219,1.037559257,0.468986177,9.286154493,11.52400017
1.68E+18,7,-0.258624918,-0.26015471,0.00437941,0.514400219,1.037559257,0.635455013,7.500311717,16.27200127
1.68E+18,7,-0.258624918,-0.26015471,0.00437941,0.514400219,1.037559257,0.608259589,6.897264418,16.27200127
1.68E+18,7,-0.258624918,-0.26015471,0.00437941,0.514400219,1.037559257,0.514649809,8.345473803,16.27200127
1.68E+18,7,-0.240286712,-0.299082009,-0.012490788,0.551859509,1.103719017,0.596297725,11.64783247,16.27200127
1.68E+18,7,-0.267077433,-0.323799358,0.093742449,0.497134343,1.181753582,0.789136305,11.2630896,14.14800072
1.68E+18,6,-0.479751859,-0.35025717,0.391453304,0.438555725,1.660018057,0.858287166,9.977028238,14.14800072
1.68E+18,7,-0.479751859,-0.35025717,0.391453304,0.438555725,1.660018057,0.75759838,13.72774887,14.14800072
1.68E+18,7,-0.479751859,-0.35025717,0.391453304,0.438555725,1.660018057,0.514276501,15.8273989,14.14800072
1.68E+18,6,-0.479751859,-0.35025717,0.391453304,0.438555725,1.660018057,0.728633372,11.48296947,21.52000046
1.68E+18,5,-0.457318813,-0.322240327,0.451452626,0.328106514,1.559118279,0.587777224,12.6904908,21.52000046
1.68E+18,5,-0.356549843,-0.178085045,0.760167603,-0.225532715,1.520335206,0.548659098,11.66366871,21.52000046
1.68E+18,4,-0.383980137,-0.213123296,0.685131622,-0.088028188,1.370263243,0.687467422,11.66366871,21.52000046
1.68E+18,4,-0.283003384,-0.236603415,0.634847898,-0.1152411,1.269695797,0.661995675,10.72258727,21.52000046
1.68E+18,4,-0.140963487,-0.270760287,0.564847955,-0.15312418,1.129695909,0.630280839,20.94184473,22.88000107
1.68E+18,3,-0.110935574,-0.385090826,0.619547747,-0.123521347,1.239095494,0.585944026,25.1647785,22.88000107
1.68E+18,3,-0.065116243,-0.353400516,0.496867402,-0.078350644,0.993734804,0.515714599,25.79635143,22.88000107
1.68E+18,2,-0.001046651,-0.179271382,0.195506066,-0.015188034,0.391012132,0.551945254,24.69503898,22.88000107
1.68E+18,1,-0.016749309,-0.129296064,0.176713774,-0.030668402,0.353427549,0.539396435,24.47701933,13.95200062
1.68E+18,2,-0.016749309,-0.129296064,0.176713774,-0.030668402,0.353427549,0.156434968,10.59478075,13.95200062
1.68E+18,3,-0.068008831,-0.174688219,0.323899335,-0.081202284,0.64779867,0.221971394,4.8331438,13.95200062
1.68E+18,4,-0.136866348,-0.235664033,0.521615422,-0.14908504,1.043230843,0.251483788,5.196944662,13.95200062
1.68E+18,3,-0.158009555,-0.254387104,0.484342134,-0.071945475,0.968684268,0.258781988,5.294169494,9.904000282
1.68E+18,3,-0.158009555,-0.254387104,0.484342134,-0.071945475,0.968684268,0.273418221,7.143125838,9.904000282
1.68E+18,3,-0.356766992,-0.296237173,0.401028366,0.251975799,1.30600833,0.837245021,16.92821247,9.904000282
1.68E+18,4,-0.385162841,-0.327305142,0.339179254,0.37328873,1.424935966,1.544439484,19.94819686,9.904000282
1.68E+18,5,-0.385162841,-0.327305142,0.339179254,0.37328873,1.424935966,1.788756975,20.10738906,18.65200043
1.68E+18,6,-0.385162841,-0.327305142,0.339179254,0.37328873,1.424935966,1.997976974,19.44576171,18.65200043
1.68E+18,7,-0.384848786,-0.329004709,0.339863298,0.373990197,1.42770699,1.727519735,35.0761365,18.65200043
1.68E+18,7,-0.384848786,-0.329004709,0.339863298,0.373990197,1.42770699,1.75861612,31.57521668,18.65200043
1.68E+18,7,-0.374199632,-0.386634577,0.363058262,0.397775947,1.521668418,1.393180415,25.77375129,16.79600143
1.68E+18,6,-0.277575735,-0.291930641,-0.044086895,0.61359327,1.22718654,1.036147616,25.35445746,16.79600143
1.68E+18,5,-0.301941031,-0.20720411,-0.05002626,0.559171402,1.118342803,0.702854753,19.74507892,16.79600143
1.68E+18,6,-0.416403536,-0.139885874,0.010104035,0.546185375,1.11257882,0.267176352,5.165406259,16.79600143
1.68E+18,6,-0.43740879,-0.170843763,0.117718673,0.49053388,1.216505106,0.244167975,3.633302935,12.20400047
1.68E+18,5,-0.436823006,-0.169980426,0.118882468,0.487920965,1.213606865,0.221342258,5.496356458,12.20400047
1.68E+18,4,-0.23035106,-0.219845012,0.05166404,0.398532033,0.900392145,0.244387091,5.067105604,12.20400047
1.68E+18,3,-0.23035106,-0.219845012,0.05166404,0.398532033,0.900392145,0.271169276,5.554038144,12.20400047
1.68E+18,5,-0.057449177,-0.044582942,0.287920707,-0.185888589,0.575841414,0.247105897,5.656786471,12.20400047
1.68E+18,4,-0.067027051,-0.055725299,0.272900593,-0.150148244,0.545801187,0.281526901,7.281533807,9.724000931
1.68E+18,3,-0.131705441,-0.121187184,0.184656705,0.06823592,0.505785249,0.408099435,13.27111476,9.724000931
1.68E+18,3,-0.131705441,-0.121187184,0.184656705,0.06823592,0.505785249,0.434648484,13.13914753,9.724000931
1.68E+18,3,-0.131705441,-0.121187184,0.184656705,0.06823592,0.505785249,0.401741193,12.10092758,9.724000931
1.68E+18,3,-0.107181688,-0.209340705,0.218115659,0.098406734,0.633044786,0.303572417,15.87175582,10.49600029
1.68E+18,5,0.014062518,-0.101969633,-0.159662613,0.247569728,0.523264492,0.336957351,15.87277834,10.49600029
1.68E+18,2,-0.075316425,-0.181121563,0.118828406,0.137609581,0.512875975,0.268050879,13.27598047,10.49600029
1.68E+18,2,-0.075316425,-0.181121563,0.118828406,0.137609581,0.512875975,0.337717935,14.76967582,10.49600029
1.68E+18,2,-0.075316425,-0.181121563,0.118828406,0.137609581,0.512875975,0.377038584,14.76967582,7.86000061
1.68E+18,2,-0.075316425,-0.181121563,0.118828406,0.137609581,0.512875975,0.446386472,15.24072024,7.86000061
1.68E+18,3,-0.103570464,-0.173598231,0.129107486,0.14806121,0.554337392,0.431892648,11.21788369,7.86000061
1.68E+18,4,-0.074424627,-0.146729225,0.165818439,0.055335413,0.442307704,0.317769394,4.884069021,7.86000061
1.68E+18,4,-0.086698442,-0.158044226,0.150358824,0.094383844,0.489485336,0.354137242,4.432772384,14.6760006
1.68E+18,4,-0.121483905,-0.1901123,0.106544419,0.205051785,0.623192409,0.318026379,4.432772384,14.6760006
1.68E+18,4,-0.11851209,-0.200903704,0.1102876,0.209128194,0.638831588,0.367083356,5.222281515,14.6760006
1.68E+18,4,-0.106851403,-0.243246583,0.124974944,0.225123042,0.700195973,0.440769672,5.287475586,14.6760006
1.68E+18,6,-0.079567665,-0.212362818,0.029382608,0.262547875,0.583860965,0.458616211,5.306413031,12.79200077
1.68E+18,4,-0.117788614,-0.245069449,0.152737484,0.210120579,0.725716126,0.464712709,4.421996661,12.79200077
1.68E+18,4,-0.13431029,-0.259207464,0.206059793,0.187457961,0.787035508,0.319733695,6.472531826,12.79200077
1.68E+18,4,-0.186437708,-0.293859477,0.348384881,0.131912304,0.960594369,0.301497452,9.350831814,12.79200077
1.68E+18,5,-0.217612438,-0.286950903,0.361576896,0.142986445,1.009126682,0.407861142,9.350831814,10.11200047
1.68E+18,6,-0.251047805,-0.279541353,0.375725531,0.154863628,1.061178316,0.549912637,10.008479,10.11200047
1.68E+18,6,-0.283745092,-0.272295368,0.389561837,0.166478624,1.112080921,0.655929057,9.879967466,10.11200047
1.68E+18,6,-0.278772698,-0.267243487,0.399208472,0.146807713,1.09203237,0.615629208,9.90746139,10.11200047
1.68E+18,6,-0.278772698,-0.267243487,0.399208472,0.146807713,1.09203237,0.466858851,6.711468749,10.11200047
1.68E+18,7,-0.278772698,-0.267243487,0.399208472,0.146807713,1.09203237,0.345336181,6.230494134,14.54800034
1.68E+18,8,-0.272924131,-0.293738175,0.410554915,0.156107391,1.133324612,0.362503322,8.143103868,14.54800034
1.68E+18,6,-0.305123105,-0.147873081,0.348087677,0.104908509,0.905992371,0.538604858,5.574204876,14.54800034
1.68E+18,5,-0.305123105,-0.147873081,0.348087677,0.104908509,0.905992371,0.540141688,4.711440661,14.54800034
1.68E+18,6,-0.236450251,-0.063659621,0.086006165,0.214103707,0.600219744,0.428405675,5.640305706,11.83600044
1.68E+18,6,-0.232063785,-0.058280502,0.092245089,0.198099198,0.580688574,0.317838298,5.575924228,11.83600044
1.68E+18,6,-0.28335456,-0.043336019,0.109578317,0.217112262,0.653381157,0.288963741,4.143221431,11.83600044
1.68E+18,6,-0.361748703,-0.123772645,0.016284602,0.469236746,0.971042696,0.411282703,5.004330361,11.83600044
1.68E+18,3,-0.264067055,-0.149233005,-0.013245373,0.426545432,0.853090865,0.374098278,4.814877399,11.18000031
1.68E+18,3,-0.264067055,-0.149233005,-0.013245373,0.426545432,0.853090865,0.358043909,4.814877399,11.18000031
1.68E+18,2,-0.264067055,-0.149233005,-0.013245373,0.426545432,0.853090865,0.32190834,3.531536246,11.18000031
1.68E+18,2,-0.263751138,-0.148867794,-0.014538877,0.42715781,0.85431562,0.20147679,5.114176366,11.18000031
1.68E+18,4,-0.239981847,-0.250526839,0.017276062,0.473232625,0.981017373,0.282367944,5.39232545,6.980000496
1.68E+18,5,-0.249590614,-0.304462878,0.099446672,0.454606821,1.108106985,0.317946038,5.805877623,6.980000496
1.68E+18,4,-0.259233819,-0.261998572,0.085318131,0.435914261,1.042464783,0.399229132,5.42902958,6.980000496
1.68E+18,4,-0.259233819,-0.261998572,0.085318131,0.435914261,1.042464783,0.439709059,5.924705293,6.980000496
1.68E+18,4,-0.259233819,-0.261998572,0.085318131,0.435914261,1.042464783,0.383920259,4.132870842,9.696000099
1.68E+18,6,-0.199654646,-0.202641765,0.172609315,0.229687096,0.804592822,0.370024039,5.022269077,9.696000099
1.68E+18,6,-0.282347121,-0.182034689,0.20291445,0.26146736,0.92876362,0.347463898,5.043906429,9.696000099
